회사명,거래소코드,회계년도,매출액증가율(IFRS),매출액순이익률(IFRS),총자본투자효율(IFRS),CASH FLOW 대 부채비율(IFRS),총자본회전률(IFRS)
(주)케이바이오컴퍼니,038530,2010/12,29.4,3.24,7.36,36.48,0.47
(주)케이바이오컴퍼니,038530,2011/12,4.84,8.81,16.14,14.46,0.44
(주)케이바이오컴퍼니,038530,2012/12,-6.64,2.43,16.6,-20.15,0.37
(주)케이바이오컴퍼니,038530,2013/12,-38.15,-130.32,-11.8,-33.12,0.21
(주)케이바이오컴퍼니,038530,2014/12,-25.18,-150.49,-7.09,-32.45,0.16
(주)케이바이오컴퍼니,038530,2015/12,26.08,-204.62,-28.5,-85.09,0.21
(주)케이바이오컴퍼니,038530,2016/12,56.63,-244.4,-176.78,-74.12,0.5
(주)케이바이오컴퍼니,038530,2017/12,-47.52,-19.18,4.95,-17.52,0.27
(주)케이바이오컴퍼니,038530,2018/12,10.92,-78.49,-3.91,-8.45,0.17
(주)케이바이오컴퍼니,038530,2019/12,102.89,-279.11,-34.62,-5.37,0.21
(주)케이바이오컴퍼니,038530,2020/12,26.6,-10.45,6.27,-0.97,0.2
(주)케이바이오컴퍼니,038530,2021/12,-39.16,-223.18,-14.8,4.5,0.11
(주)케이바이오컴퍼니,038530,2022/12,285.89,-22.77,-5.92,10.08,0.4
(주)케이비지,318000,2019/12,12.73,-7.58,6.82,101.91,0.77
(주)케이비지,318000,2020/12,6.81,15.78,20.8,96.95,0.67
(주)케이비지,318000,2021/12,37.47,14.72,19.68,27.31,0.74
(주)케이비지,318000,2022/12,-10.5,13.36,18.23,29.3,0.57
(주)케이사인,192250,2014/12,0,4.23,12.84,21.27,0.57
(주)케이사인,192250,2015/12,20.83,24.93,24.67,74.14,0.64
(주)케이사인,192250,2016/12,2.93,17.24,14.48,16.59,0.5
(주)케이사인,192250,2017/12,-20.64,-14.56,-0.33,16.1,0.35
(주)케이사인,192250,2018/12,-17.67,-0.23,5.85,41.69,0.3
(주)케이사인,192250,2019/12,9.33,9.88,10.86,66.56,0.35
(주)케이사인,192250,2020/12,34.09,13.93,13.57,73.41,0.46
(주)케이사인,192250,2021/12,3.1,15.94,14.14,115.29,0.43
(주)케이사인,192250,2022/12,5.25,9.44,8.41,13.38,0.33
(주)케이씨씨건설,021320,2010/12,-15.54,3.59,14.59,-4.04,1.44
(주)케이씨씨건설,021320,2011/12,-11.57,2.91,12.07,-3.82,1.12
(주)케이씨씨건설,021320,2012/12,8.74,0.54,9.89,-5.14,1.14
(주)케이씨씨건설,021320,2013/12,-12.94,-12.97,-5.67,-8.06,0.99
(주)케이씨씨건설,021320,2014/12,-7.48,0.17,9.73,-0.16,0.89
(주)케이씨씨건설,021320,2015/12,-3.06,-8.81,-2.75,6.96,0.99
(주)케이씨씨건설,021320,2016/12,15.58,1.49,12.91,2.94,1.29
(주)케이씨씨건설,021320,2017/12,18.35,1.7,12.39,8.96,1.44
(주)케이씨씨건설,021320,2018/12,-19.82,2.27,11.62,6.31,1.11
(주)케이씨씨건설,021320,2019/12,54.43,1.72,13.4,5.19,1.64
(주)케이씨씨건설,021320,2020/12,-32.93,3.42,14.32,26.41,1.09
(주)케이씨씨건설,021320,2021/12,23.82,3.46,14.82,7.77,1.32
(주)케이씨씨건설,021320,2022/12,38.79,0.23,10.84,-12.62,1.65
(주)케이씨아이,036670,2010/12,16.58,9.12,19,18.31,0.58
(주)케이씨아이,036670,2011/12,-6.69,5.41,15.99,4.9,0.53
(주)케이씨아이,036670,2012/12,11.87,6.27,16.96,5.32,0.57
(주)케이씨아이,036670,2013/12,10.73,6.89,18.82,16,0.62
(주)케이씨아이,036670,2014/12,17.78,8.44,21.48,23.81,0.71
(주)케이씨아이,036670,2015/12,-1.24,14.11,25.91,67.43,0.69
(주)케이씨아이,036670,2016/12,14.55,15.19,25.55,40.77,0.76
(주)케이씨아이,036670,2017/12,9.47,8.2,20.31,32.29,0.79
(주)케이씨아이,036670,2018/12,24.92,14.65,29.1,74.46,0.94
(주)케이씨아이,036670,2019/12,14.94,16.39,31.93,81.21,0.97
(주)케이씨아이,036670,2020/12,5.18,14.49,30.89,120.11,0.9
(주)케이씨아이,036670,2021/12,11.26,12.46,27.76,59.7,0.9
(주)케이씨아이,036670,2022/12,34.48,16.26,30.66,41.47,0.99
(주)케이씨에스,115500,2010/12,-29.26,4.64,21.03,11.45,0.9
(주)케이씨에스,115500,2011/12,0.33,6.55,18.34,0.92,0.85
(주)케이씨에스,115500,2012/12,46.74,7.31,21.3,71.37,1.17
(주)케이씨에스,115500,2013/12,-3.17,5.97,19.02,41.19,1.11
(주)케이씨에스,115500,2014/12,2.34,9.92,23.64,30.87,1.03
(주)케이씨에스,115500,2015/12,-16.22,4.8,19.58,50.21,0.85
(주)케이씨에스,115500,2016/12,27.85,4.01,16.51,6.89,1.04
(주)케이씨에스,115500,2017/12,13.55,4.18,19.08,10.32,1.05
(주)케이씨에스,115500,2018/12,13.66,8.03,24.97,31.75,1.12
(주)케이씨에스,115500,2019/12,18.63,7.16,23.77,25.15,1.19
(주)케이씨에스,115500,2020/12,-22.79,6.78,23.57,18.77,0.91
(주)케이씨에스,115500,2021/12,29.63,6.78,25.85,17.71,1.23
(주)케이씨에스,115500,2022/12,5.41,1.99,14.65,11.36,1.16
(주)케이씨티,089150,2010/12,-4.63,9.3,16.7,10.28,0.82
(주)케이씨티,089150,2011/12,19.02,4.66,12.66,38.74,0.91
(주)케이씨티,089150,2012/12,39.15,7.63,18.46,46.66,1.12
(주)케이씨티,089150,2013/12,-11.53,4.99,14.55,40.5,0.98
(주)케이씨티,089150,2014/12,-17.65,5.67,15.72,29.4,0.85
(주)케이씨티,089150,2015/12,-6.41,3.22,8.52,9.09,0.67
(주)케이씨티,089150,2016/12,-30.15,5.93,10.44,7.3,0.41
(주)케이씨티,089150,2017/12,6.75,7.28,10.84,1.81,0.44
(주)케이씨티,089150,2018/12,10.19,4.02,10.53,4.69,0.48
(주)케이씨티,089150,2019/12,-34.79,4.29,9.03,5.33,0.33
(주)케이씨티,089150,2020/12,2.09,2.78,9.13,4.05,0.36
(주)케이씨티,089150,2021/12,-32.71,1.74,6.99,1.14,0.25
(주)케이씨티,089150,2022/12,5.72,4.64,9.12,4.91,0.26
(주)케이씨피드,025880,2010/12,-11.44,3.29,11.07,24.35,1.03
(주)케이씨피드,025880,2011/12,0.71,2.57,9.23,5.42,1.02
(주)케이씨피드,025880,2012/12,18.8,4.71,11.17,-1.8,1.06
(주)케이씨피드,025880,2013/12,9.87,1.85,7.92,13.8,1.06
(주)케이씨피드,025880,2014/12,-11.16,-3.84,1.46,17.2,0.9
(주)케이씨피드,025880,2015/12,-11.52,1.21,6.84,17.05,0.81
(주)케이씨피드,025880,2016/12,-4.52,1.44,7.28,12.37,0.81
(주)케이씨피드,025880,2017/12,-1.79,1.34,3.32,13.26,0.73
(주)케이씨피드,025880,2018/12,-15.16,0.86,7.44,5.55,0.6
(주)케이씨피드,025880,2019/12,2.17,-9.63,1.02,-2.37,0.63
(주)케이씨피드,025880,2020/12,0.06,2.07,8.65,3.62,0.65
(주)케이씨피드,025880,2021/12,13.34,3.34,11.71,6.49,0.76
(주)케이씨피드,025880,2022/12,21.23,4.58,14.99,4.73,0.96
(주)케이아이엔엑스,093320,2011/12,27.16,19.22,34.83,221.42,0.71
(주)케이아이엔엑스,093320,2012/12,28.01,13.33,38.56,249.33,0.75
(주)케이아이엔엑스,093320,2013/12,12.11,14.19,40.21,235.73,0.75
(주)케이아이엔엑스,093320,2014/12,16.53,12.24,41.21,267.11,0.79
(주)케이아이엔엑스,093320,2015/12,5.79,11.95,41.49,340.91,0.77
(주)케이아이엔엑스,093320,2016/12,10.39,12.67,26.69,201.14,0.77
(주)케이아이엔엑스,093320,2017/12,9.3,14.66,41.4,164.16,0.75
(주)케이아이엔엑스,093320,2018/12,23.65,21.02,49.07,211.5,0.83
(주)케이아이엔엑스,093320,2019/12,13.62,21.78,40.64,90.35,0.74
(주)케이아이엔엑스,093320,2020/12,3.8,19.38,28.51,87.57,0.56
(주)케이아이엔엑스,093320,2021/12,10.1,37.63,36.65,82.18,0.49
(주)케이아이엔엑스,093320,2022/12,15.99,24.06,28.8,75.88,0.49
(주)케이알엠,093640,2010/12,17.18,2.16,28.59,-17.89,1.65
(주)케이알엠,093640,2011/12,-9.14,-8.9,14.41,-11.49,1.77
(주)케이알엠,093640,2012/12,12.91,1.86,39.42,-2.05,2.34
(주)케이알엠,093640,2013/12,-13.7,1.21,34.49,45.43,2.14
(주)케이알엠,093640,2014/12,8.2,1.93,46.22,23.3,2.32
(주)케이알엠,093640,2015/12,-8.54,-5.74,25.58,5.89,1.89
(주)케이알엠,093640,2016/12,5.98,0.32,37.11,12.67,1.78
(주)케이알엠,093640,2017/12,-28.55,-22.63,22.71,-17.06,1.42
(주)케이알엠,093640,2018/12,-39.3,-32.47,8.59,-45.49,0.86
(주)케이알엠,093640,2019/12,18.07,4.08,13.43,-2.38,0.54
(주)케이알엠,093640,2020/12,-32.47,-12.88,6.05,8.38,0.27
(주)케이알엠,093640,2021/12,28.13,24.57,8.07,0.64,0.22
(주)케이알엠,093640,2022/12,13.3,-70.67,-7.41,-3.89,0.19
(주)케이에스리소스,066340,2010/12,-17.19,-1161.1,-214.47,-11.72,0.1
(주)케이에스피,073010,2010/12,-28.14,-1.92,8.15,122.7,0.49
(주)케이에스피,073010,2011/12,66.7,11.5,16.22,3.35,0.75
(주)케이에스피,073010,2012/12,-16.71,0.81,9.09,-19.99,0.59
(주)케이에스피,073010,2013/12,-24.05,4.21,8.59,30.68,0.45
(주)케이에스피,073010,2014/12,-2.94,-2.31,4.87,10.37,0.37
(주)케이에스피,073010,2015/12,9.18,-6.27,1.94,8.2,0.36
(주)케이에스피,073010,2016/12,-34.98,-229.72,-93.3,6.1,0.31
(주)케이에스피,073010,2017/12,-32.05,-21.06,10.63,4.66,0.34
(주)케이에스피,073010,2018/12,-5.71,-61.93,-11.15,5.87,0.39
(주)케이에스피,073010,2019/12,75.06,5.59,12.9,-3.15,0.69
(주)케이에스피,073010,2020/12,34.23,3.16,7.95,7.93,0.87
(주)케이에스피,073010,2021/12,11.13,5.15,11.31,14.77,0.91
(주)케이에스피,073010,2022/12,45.27,6.23,11.81,-7.97,1.16
(주)케이에이치바텍,060720,2010/12,-35.53,6.03,17.99,45.53,1.19
(주)케이에이치바텍,060720,2011/12,-8.25,6.12,18.61,34.01,1.01
(주)케이에이치바텍,060720,2012/12,-13.33,3.28,13.86,31.79,0.85
(주)케이에이치바텍,060720,2013/12,131.16,5.69,29.99,124.27,1.97
(주)케이에이치바텍,060720,2014/12,-33.54,10.39,20.9,58.1,1.09
(주)케이에이치바텍,060720,2015/12,24.52,4.52,23.2,103.99,1.28
(주)케이에이치바텍,060720,2016/12,-65.75,-12.17,6.72,22.73,0.52
(주)케이에이치바텍,060720,2017/12,-19.51,-29.48,-4.23,-13.79,0.48
(주)케이에이치바텍,060720,2018/12,-62.69,-82.03,-11.75,-31.1,0.2
(주)케이에이치바텍,060720,2019/12,-40.43,-40.25,-2.34,3.16,0.13
(주)케이에이치바텍,060720,2020/12,-5.45,-47.12,-5.26,45.92,0.12
(주)케이에이치바텍,060720,2021/12,-12.06,141.61,17.08,37.46,0.09
(주)케이에이치바텍,060720,2022/12,1.55,97.35,12.83,46.9,0.09
(주)케이엑스이노베이션,122450,2011/12,9.69,22.75,12.82,137.98,0.66
(주)케이엑스이노베이션,122450,2012/12,56.66,21.15,20.97,73.61,0.66
(주)케이엑스이노베이션,122450,2013/12,-37.59,29.51,12.93,66.73,0.33
(주)케이엑스이노베이션,122450,2014/12,-5.07,9.51,10.82,69.14,0.29
(주)케이엑스이노베이션,122450,2015/12,9.54,21.84,20.46,45.09,0.31
(주)케이엑스이노베이션,122450,2016/12,13.43,2.44,12.97,22.42,0.32
(주)케이엑스이노베이션,122450,2017/12,-13.58,37.97,20.18,28.49,0.24
(주)케이엑스이노베이션,122450,2018/12,-2.89,13.62,10.84,6.96,0.2
(주)케이엑스이노베이션,122450,2019/12,9.78,14.35,9.98,9.28,0.19
(주)케이엑스이노베이션,122450,2020/12,6.33,9.96,7.17,13.31,0.16
(주)케이엑스이노베이션,122450,2021/12,5.03,81.06,18.89,10.76,0.13
(주)케이엑스이노베이션,122450,2022/12,-3.05,8.71,8.28,4.57,0.12
(주)케이엑스하이텍,052900,2010/12,86.83,3.12,18.19,5.62,1.06
(주)케이엑스하이텍,052900,2011/12,-4.71,-3.31,14,10.15,0.87
(주)케이엑스하이텍,052900,2012/12,13.2,-1.59,16.32,14.59,1.02
(주)케이엑스하이텍,052900,2013/12,-10.87,-42.16,-23.46,-1.59,1.04
(주)케이엑스하이텍,052900,2014/12,-6.5,2.83,29.74,-4,1.13
(주)케이엑스하이텍,052900,2015/12,-18.79,-1.25,26.2,8.54,1.07
(주)케이엑스하이텍,052900,2016/12,-11.44,3.03,19.83,15.63,0.87
(주)케이엑스하이텍,052900,2017/12,8.05,1.4,15.63,23.41,0.81
(주)케이엑스하이텍,052900,2018/12,20.82,6.82,17.38,20.37,0.87
(주)케이엑스하이텍,052900,2019/12,-4.49,4.37,18.37,45.21,0.78
(주)케이엑스하이텍,052900,2020/12,29.26,2.01,14.71,21.21,0.88
(주)케이엑스하이텍,052900,2021/12,25.81,4.07,11.06,6.82,0.74
(주)케이엑스하이텍,052900,2022/12,14.76,8.68,16.56,14.42,0.66
(주)케이엔더블유,105330,2010/12,-7.12,7.76,22.64,43.14,1.08
(주)케이엔더블유,105330,2011/12,-10.16,3.44,16.69,30.64,0.92
(주)케이엔더블유,105330,2012/12,-44.2,-9.47,6.07,7.65,0.53
(주)케이엔더블유,105330,2013/12,77.08,-3.31,12.88,-6.06,0.98
(주)케이엔더블유,105330,2014/12,-18.29,3.17,18.64,15.08,0.77
(주)케이엔더블유,105330,2015/12,-38.51,-3.27,14.68,4.35,0.47
(주)케이엔더블유,105330,2016/12,-4.54,-4.13,12.98,-17.47,0.48
(주)케이엔더블유,105330,2017/12,108.53,-1.16,13.03,-14.12,0.99
(주)케이엔더블유,105330,2018/12,39.67,-2.06,11.04,-4.04,1.36
(주)케이엔더블유,105330,2019/12,-42.93,-19.39,1.3,1.91,0.86
(주)케이엔더블유,105330,2020/12,-53.16,-75.54,-17.91,-22.41,0.42
(주)케이엔더블유,105330,2021/12,2.52,33.29,16,10.61,0.33
(주)케이엔더블유,105330,2022/12,31.74,-2.99,4.5,49.07,0.37
(주)케이엔씨글로벌,068150,2010/12,59.9,-365.88,-68.94,-43.94,0.16
(주)케이엔씨글로벌,068150,2011/12,47.98,-10.28,7.57,-12.21,0.31
(주)케이엔씨글로벌,068150,2012/12,48.18,-11.76,6.39,-2.75,0.41
(주)케이엔씨글로벌,068150,2013/12,65.81,-22.63,2.69,-14.11,0.63
(주)케이엔씨글로벌,068150,2014/12,-55.82,-203.59,-20.13,-22.3,0.25
(주)케이엔씨글로벌,068150,2015/12,-37.45,-186.52,-9.97,-36.28,0.14
(주)케이엔엔,058400,2010/12,9.29,15.55,18.61,136.53,0.39
(주)케이엔엔,058400,2011/12,12.3,15.01,17.91,56.3,0.38
(주)케이엔엔,058400,2012/12,1.72,45.47,28.42,40.05,0.33
(주)케이엔엔,058400,2013/12,0.29,20.65,19.99,24.52,0.31
(주)케이엔엔,058400,2014/12,1.13,9.89,14.86,30.09,0.32
(주)케이엔엔,058400,2015/12,6.64,11.6,15.4,84.3,0.33
(주)케이엔엔,058400,2016/12,-2.16,11.16,15.08,68.71,0.31
(주)케이엔엔,058400,2017/12,3.09,15,17.25,68.51,0.31
(주)케이엔엔,058400,2018/12,-3.65,12.58,14.53,62.21,0.3
(주)케이엔엔,058400,2019/12,7.18,11.79,15.01,90.15,0.31
(주)케이엔엔,058400,2020/12,-22.59,11.94,13.43,84.13,0.24
(주)케이엔엔,058400,2021/12,15.66,15.17,14.76,105.56,0.27
(주)케이엔엔,058400,2022/12,3.7,12.38,13.81,80.19,0.27
(주)케이엔제이,272110,2019/12,10.74,7.33,25.29,-7.14,1.02
(주)케이엔제이,272110,2020/12,-24.87,-12.26,7.3,8.02,0.65
(주)케이엔제이,272110,2021/12,8.3,8.6,16.46,15.49,0.56
(주)케이엔제이,272110,2022/12,33.61,15.1,24.98,19.13,0.61
(주)케이엘넷,039420,2010/12,-1.69,1.82,22.44,12.57,0.79
(주)케이엘넷,039420,2011/12,19.6,1.55,28.7,26.1,0.95
(주)케이엘넷,039420,2012/12,-8.2,-1.48,25.68,61.85,0.88
(주)케이엘넷,039420,2013/12,3.58,3.93,30.74,34.38,0.93
(주)케이엘넷,039420,2014/12,-0.89,7.08,37.64,21.44,0.95
(주)케이엘넷,039420,2015/12,-1.99,7.43,36.3,49.23,0.92
(주)케이엘넷,039420,2016/12,3.24,4.57,31.71,40.2,0.89
(주)케이엘넷,039420,2017/12,3.94,7.67,36.57,75.1,0.91
(주)케이엘넷,039420,2018/12,8.16,5.86,35.57,91.27,0.97
(주)케이엘넷,039420,2019/12,-9.44,10.37,40.61,65.93,0.83
(주)케이엘넷,039420,2020/12,9.34,10.46,41.93,88.42,0.86
(주)케이엘넷,039420,2021/12,18.09,12.1,41.63,97.52,0.95
(주)케이엘넷,039420,2022/12,0.66,15.64,38.52,81.51,0.84
(주)케이엠,083550,2010/12,27.96,8.47,21.94,16.06,1.05
(주)케이엠,083550,2011/12,5.31,5.4,19.31,9.7,0.97
(주)케이엠,083550,2012/12,16.09,1.53,14.82,2.62,1.11
(주)케이엠,083550,2013/12,4.39,0.82,22.13,16.99,1.16
(주)케이엠,083550,2014/12,-15.34,2.32,16.51,31.01,1
(주)케이엠,083550,2015/12,-13.33,4.47,18.99,32.04,0.89
(주)케이엠,083550,2016/12,-12.89,1.9,15.39,27.69,0.78
(주)케이엠,083550,2017/12,6.72,1.47,15.62,9.66,0.82
(주)케이엠,083550,2018/12,13.53,5.06,16.29,4.74,0.84
(주)케이엠,083550,2019/12,15.9,6.99,17.85,6.12,0.84
(주)케이엠,083550,2020/12,68.47,20.68,35.89,36.79,1.13
(주)케이엠,083550,2021/12,-27,7.99,15.37,33.74,0.71
(주)케이엠,083550,2022/12,7.25,4.3,11.58,17.64,0.74
(주)케이엠더블유,032500,2010/12,49.55,-1.71,15.46,-7.97,0.71
(주)케이엠더블유,032500,2011/12,-0.36,-21.49,7.8,0.07,0.61
(주)케이엠더블유,032500,2012/12,115.45,9.87,29.96,7.42,1.21
(주)케이엠더블유,032500,2013/12,5.28,9.11,34.84,22.37,1.23
(주)케이엠더블유,032500,2014/12,-24.31,-6.43,17.31,5.91,0.89
(주)케이엠더블유,032500,2015/12,-8.16,-25.83,6.04,-8.5,0.7
(주)케이엠더블유,032500,2016/12,-15.84,2.8,26.26,-6.31,0.63
(주)케이엠더블유,032500,2017/12,-7.1,-6.31,11.52,-1.96,0.69
(주)케이엠더블유,032500,2018/12,7.56,-20.3,-0.1,-7.75,0.63
(주)케이엠더블유,032500,2019/12,281.41,16.8,39.71,-8.49,1.78
(주)케이엠더블유,032500,2020/12,-45.35,7.42,17.32,44.57,0.88
(주)케이엠더블유,032500,2021/12,-54.68,-1.29,10.79,80.8,0.43
(주)케이엠더블유,032500,2022/12,-41.65,-28.25,0.75,22.57,0.26
(주)케이옥션,102370,2022/12,-34.86,15.88,6.81,6.15,0.16
(주)케이지모빌리언스,046440,2010/12,14.29,11.09,11.18,-1.14,0.62
(주)케이지모빌리언스,046440,2011/12,8.99,10.96,12.74,1.32,0.57
(주)케이지모빌리언스,046440,2012/12,15.35,16.32,11.6,-2.69,0.49
(주)케이지모빌리언스,046440,2013/12,24.85,11.66,10.23,6.79,0.48
(주)케이지모빌리언스,046440,2014/12,25.05,10.09,9.94,-2.77,0.52
(주)케이지모빌리언스,046440,2015/12,16.53,4.55,5.28,-10.99,0.5
(주)케이지모빌리언스,046440,2016/12,-20.94,7.91,7.45,-4.53,0.36
(주)케이지모빌리언스,046440,2017/12,-3.05,10.12,8.57,-5.45,0.35
(주)케이지모빌리언스,046440,2018/12,1.93,9.38,6.85,-0.18,0.35
(주)케이지모빌리언스,046440,2019/12,-7.02,14.26,10.38,24.31,0.32
(주)케이지모빌리언스,046440,2020/12,62.7,11.44,11.74,26.98,0.51
(주)케이지모빌리언스,046440,2021/12,17.27,12.17,11.57,27.94,0.56
(주)케이지모빌리언스,046440,2022/12,-6.09,12.4,12.19,24.52,0.52
(주)케이지이니시스,035600,2010/12,22.96,4.51,10.18,25.98,0.9
(주)케이지이니시스,035600,2011/12,12.66,6.74,13.08,18.01,0.91
(주)케이지이니시스,035600,2012/12,21.85,10.39,15.37,3.13,1
(주)케이지이니시스,035600,2013/12,21.96,7.17,12.64,14.27,1.05
(주)케이지이니시스,035600,2014/12,11.53,8.17,14.38,5.69,1.07
(주)케이지이니시스,035600,2015/12,2.77,7.03,14.74,-26.57,1.06
(주)케이지이니시스,035600,2016/12,10.47,1.6,5.39,0.95,1.02
(주)케이지이니시스,035600,2017/12,30.88,-8.64,-6.15,48.13,1.08
(주)케이지이니시스,035600,2018/12,9.02,6.5,11.66,40.26,1.08
(주)케이지이니시스,035600,2019/12,-0.46,8.44,11.99,18.02,0.96
(주)케이지이니시스,035600,2020/12,7.18,7.52,10.13,24.7,0.83
(주)케이지이니시스,035600,2021/12,15.97,7.59,9.54,17.22,0.85
(주)케이지이니시스,035600,2022/12,11.49,7.59,9.63,10.28,0.9
(주)케이티알파,036030,2010/12,12.15,-6.05,12.04,14.59,0.69
(주)케이티알파,036030,2011/12,-12.92,-8.72,15.18,0.58,0.63
(주)케이티알파,036030,2012/12,-2.89,-8.31,17.1,-21.44,0.65
(주)케이티알파,036030,2013/12,2.68,1.77,19.26,3.16,0.65
(주)케이티알파,036030,2014/12,4.4,8.97,24.05,92.69,0.62
(주)케이티알파,036030,2015/12,17.98,4.52,25.89,103.83,0.69
(주)케이티알파,036030,2016/12,23.79,2.16,23.07,54.91,0.82
(주)케이티알파,036030,2017/12,14.54,1.42,22.62,54.12,0.9
(주)케이티알파,036030,2018/12,22.52,-0.21,21.94,60.08,1.05
(주)케이티알파,036030,2019/12,15.57,0.57,25.98,67.35,1.17
(주)케이티알파,036030,2020/12,8.37,-1.2,25.75,63.44,1.25
(주)케이티알파,036030,2021/12,34.97,-1.89,17.09,28.31,1.4
(주)케이티알파,036030,2022/12,-0.4,2.59,16.81,24.93,1.17
(주)케이프,064820,2010/12,-31.3,3.45,7.38,16.42,0.19
(주)케이프,064820,2011/12,29.52,8.8,9.89,7.16,0.23
(주)케이프,064820,2012/12,-30.2,11.97,9.58,6.05,0.14
(주)케이프,064820,2013/12,-31.5,-68.78,1.21,1.74,0.09
(주)케이프,064820,2014/12,23,0.53,6.1,0.17,0.12
(주)케이프,064820,2015/12,-13.18,-24.94,3.97,2.74,0.12
(주)케이프,064820,2016/12,21.25,30.61,8.91,2.44,0.12
(주)케이프,064820,2017/12,-2.44,3.35,6.12,0.98,0.1
(주)케이프,064820,2018/12,30.25,8.33,5.73,-1.48,0.13
(주)케이프,064820,2019/12,35.47,17.05,8.91,4.81,0.18
(주)케이프,064820,2020/12,15.13,20.34,9.97,10.6,0.2
(주)케이프,064820,2021/12,4.66,58.33,14.97,5.31,0.18
(주)케이프,064820,2022/12,25.51,-0.45,5.91,6.66,0.21
(주)케이피에스,256940,2017/12,37.02,9.12,20.29,59.69,0.81
(주)케이피에스,256940,2018/12,68.98,16.72,40.23,60.79,1.15
(주)케이피에스,256940,2019/12,-65.07,-2.17,17.75,10.07,0.37
(주)케이피에스,256940,2020/12,7.31,6.87,8.7,-1.98,0.26
(주)케이피에스,256940,2021/12,-72,-279.36,-7.56,-9.39,0.05
(주)케이피에스,256940,2022/12,190.81,-95.12,-10.67,-5.2,0.13
(주)케이피에프,024880,2010/12,37.35,9.29,21.44,0.64,1.04
(주)케이피에프,024880,2011/12,33.48,4.1,15.16,-10.62,1.1
(주)케이피에프,024880,2012/12,12.22,3.94,13.22,-2.17,0.99
(주)케이피에프,024880,2013/12,2.31,0.63,10.75,4.88,0.85
(주)케이피에프,024880,2014/12,-1.54,-5.36,7.07,7.15,0.82
(주)케이피에프,024880,2015/12,-0.02,3.71,15.06,6.66,0.81
(주)케이피에프,024880,2016/12,-3.77,9.45,19.23,7.47,0.75
(주)케이피에프,024880,2017/12,2.22,2.56,13.61,4.38,0.75
(주)케이피에프,024880,2018/12,-1.85,2.68,14.64,3.63,0.74
(주)케이피에프,024880,2019/12,1.82,2.69,14.74,10.04,0.75
(주)케이피에프,024880,2020/12,-10.84,-4.54,10.15,8.47,0.68
(주)케이피에프,024880,2021/12,13.4,0.25,11.54,2.06,0.74
(주)케이피에프,024880,2022/12,18.56,3.73,17.59,3.84,0.8
(주)케이피엠테크,042040,2010/12,46.43,-3.68,8.22,-15.01,1.3
(주)케이피엠테크,042040,2011/12,2.62,-5.21,5.35,-14.53,1.06
(주)케이피엠테크,042040,2012/12,-35.43,-39.28,-14.8,0.8,0.68
(주)케이피엠테크,042040,2013/12,-57.34,-74.82,-22.04,4.11,0.41
(주)케이피엠테크,042040,2014/12,91.18,9.57,19.82,8.81,0.92
(주)케이피엠테크,042040,2015/12,22.78,4.62,25.44,10.09,1.14
(주)케이피엠테크,042040,2016/12,-53.31,-14.27,2.64,-15.36,0.38
(주)케이피엠테크,042040,2017/12,30.81,-11.24,6.05,-10.78,0.28
(주)케이피엠테크,042040,2018/12,4.71,95.41,25.19,-3.95,0.21
(주)케이피엠테크,042040,2019/12,-44.63,-174.9,-15.92,-8.95,0.11
(주)케이피엠테크,042040,2020/12,33.49,-66.92,-5.95,-40.71,0.16
(주)케이피엠테크,042040,2021/12,43.95,-125.55,-29.71,-24.73,0.25
(주)케이피엠테크,042040,2022/12,11.23,-4.26,1.39,0.39,0.31
(주)케이피티유,054410,2010/12,11.6,1.24,5.14,-1.04,0.4
(주)케이피티유,054410,2011/12,-39.92,3.91,6.67,5.03,0.23
(주)케이피티유,054410,2012/12,6.18,1.3,8.35,5.02,0.33
(주)케이피티유,054410,2013/12,29.78,1.78,9.66,1.55,0.42
(주)케이피티유,054410,2014/12,-8.51,12.62,14.45,2.67,0.36
(주)케이피티유,054410,2015/12,11.14,21.26,20.64,1.41,0.39
(주)케이피티유,054410,2016/12,-4.99,17.35,16.08,6.49,0.37
(주)케이피티유,054410,2017/12,16.71,16.11,13.41,8.76,0.4
(주)케이피티유,054410,2018/12,-4.43,2.93,7.26,2.84,0.36
(주)케이피티유,054410,2019/12,2.16,-3.15,4.58,4.11,0.38
(주)케이피티유,054410,2020/12,6.76,-12.07,-0.77,5.04,0.42
(주)케이피티유,054410,2021/12,21.52,19.27,16.06,2.58,0.47
(주)케이피티유,054410,2022/12,17.1,5.48,8.94,1.49,0.47
(주)케일럼,258610,2017/12,-15.94,2.96,8.9,6.91,0.59
(주)케일럼,258610,2018/12,-2.06,12.53,12.87,-7.81,0.49
(주)케일럼,258610,2019/12,-12.97,-6.31,4.75,8.8,0.4
(주)케일럼,258610,2020/12,-45.88,-58.38,-3.83,-1.24,0.14
(주)케일럼,258610,2021/12,13.97,-192.14,-26.84,-0.07,0.13
(주)케일럼,258610,2022/12,165.77,-49.49,-11.11,-10.27,0.36
(주)켐온,217600,2015/12,,,,,
(주)켐온,217600,2016/12,,,,,
(주)켐온,217600,2017/12,0,-10.05,16.49,-16.51,0.39
(주)켐온,217600,2018/12,25.09,4.34,27.8,23.31,0.47
(주)켐온,217600,2019/12,7.52,9.23,30.78,63.32,0.48
(주)켐온,217600,2020/12,18.42,7.76,21.8,36.17,0.42
(주)켐온,217600,2021/12,17.66,15,23.32,35.5,0.38
